OS01G0104100,OS01G0124401,OS01G0135700,OS01G0159800,OS01G0172200,OS01G0184100,OS01G0200700,OS01G0279900,OS01G0282800,OS01G0292700,OS01G0307500,OS01G0343300,OS01G0348900,OS01G0506100,OS01G0510100,OS01G0534900,OS01G0571300,OS01G0575200,OS01G0612600,OS01G0624500,OS01G0664100,OS01G0692700,OS01G0693400,OS01G0699100,OS01G0733200,OS01G0750100,OS01G0752500,OS01G0797600,OS01G0811300,OS01G0837500,OS01G0839100,OS01G0839200,OS01G0842200,OS01G0847200,OS01G0847600,OS01G0848200,OS01G0867300,OS01G0897000,OS01G0930400,OS01G0955100,OS01G0959100,OS01G0959200,OS01G0963600,OS01G0971100,OS02G0100300,OS02G0122800,OS02G0132300,OS02G0140300,OS02G0148100,OS02G0184900,OS02G0195600,OS02G0234300,OS02G0276500,OS02G0542400,OS02G0551100,OS02G0553200,OS02G0576700,OS02G0579600,OS02G0592300,OS02G0601300,OS02G0606700,OS02G0654700,OS02G0655200,OS02G0657000,OS02G0666200,OS02G0669100,OS02G0671100,OS02G0706400,OS02G0736400,OS02G0755000,OS02G0755900,OS02G0759800,OS02G0760300,OS02G0782700,OS02G0787300,OS02G0802700,OS02G0813500,OS03G0133000,OS03G0180800,OS03G0219200,OS03G0230300,OS03G0230500,OS03G0231600,OS03G0302000,OS03G0315400,OS03G0332400,OS03G0363900,OS03G0390200,OS03G0390700,OS03G0575200,OS03G0610900,OS03G0635100,OS03G0710800,OS03G0746500,OS03G0757500,OS03G0786400,OS03G0820300,OS03G0820400,OS03G0833200,OS03G0858100,OS04G0105100,OS04G0201500,OS04G0348400,OS04G0379700,OS04G0395800,OS04G0448100,OS04G0449400,OS04G0464200,OS04G0473400,OS04G0476800,OS04G0493000,OS04G0498600,OS04G0511200,OS04G0522500,OS04G0526800,OS04G0531400,OS04G0534600,OS04G0541700,OS04G0556300,OS04G0560600,OS04G0566100,OS04G0571200,OS04G0603200,OS04G0620700,OS04G0659100,OS04G0661200,OS04G0671700,OS04G0687300,OS05G0113500,OS05G0125000,OS05G0177500,OS05G0195200,OS05G0213500,OS05G0348100,OS05G0428700,OS05G0457200,OS05G0488800,OS05G0516600,OS05G0518600,OS05G0534400,OS05G0555100,OS05G0574500,OS06G0147800,OS06G0166500,OS06G0183100,OS06G0210500,OS06G0241100,OS06G0254700,OS06G0567200,OS06G0606000,OS06G0609500,OS06G0612800,OS06G0665500,OS06G0683400,OS06G0685700,OS06G0693700,OS06G0698785,OS07G0164100,OS07G0168800,OS07G0187200,OS07G0231400,OS07G0561300,OS07G0572800,OS07G0598300,OS07G0627300,OS07G0679000,OS07G0686800,OS07G0694000,OS08G0157600,OS08G0206400,OS08G0430500,OS08G0445700,OS08G0492500,OS08G0537900,OS08G0546800,OS08G0558200,OS09G0109800,OS09G0306400,OS09G0369000,OS09G0478600,OS09G0486500,OS09G0522000,OS09G0522200,OS09G0537700,OS09G0555500,OS09G0557700,OS09G0571200,OS10G0409400,OS10G0415300,OS10G0415900,OS10G0419400,OS10G0431000,OS10G0456800,OS10G0478900,OS10G0492800,OS10G0518200,OS10G0521000,OS10G0533600,OS10G0553300,OS10G0563600,OS10G0577700,OS10G0577800,OS10G0579100,OS11G0127600,OS11G0151400,Label
0.0,0.0,5.7336,0.0,0.0,0.0,12.6321,3.7004,2.8074,2.8074,3.7004,6.5075,0.0,3.7004,6.0819,3.7004,0.0,0.0,6.1424,6.1424,4.585,5.4594,5.0444,0.0,0.0,3.7004,3.7004,0.0,0.0,0.0,0.0,3.7004,4.585,4.585,2.8074,2.8074,0.0,0.0,0.0,0.0,0.0,0.0,10.0235,7.133,5.0444,3.7004,3.7004,0.0,4.585,0.0,0.0,5.5668,5.0444,2.8074,2.8074,4.8329,5.0444,0.0,3.7004,6.9071,0.0,3.7004,0.0,2.8074,0.0,5.6528,3.7004,7.275,2.8074,0.0,5.8831,3.7004,8.9674,2.8074,4.585,3.7004,0.0,2.8074,4.585,6.6809,0.0,6.3621,6.0186,4.585,3.7004,4.8329,0.0,4.8329,0.0,5.0444,3.7004,0.0,7.275,0.0,0.0,5.4594,0.0,0.0,2.8074,0.0,5.6528,4.585,0.0,5.4594,0.0,0.0,2.8074,2.8074,6.3621,2.8074,10.8879,2.8074,3.7004,0.0,0.0,3.7004,6.7984,5.0444,5.5668,3.7004,3.7004,0.0,5.8831,2.8074,4.8329,0.0,5.4594,0.0,0.0,5.7336,2.8074,0.0,3.7004,8.7412,3.7004,0.0,2.8074,6.5968,4.585,5.0444,0.0,8.5079,3.7004,0.0,0.0,2.8074,0.0,3.7004,0.0,2.8074,4.585,2.8074,7.0083,6.6394,3.7004,4.585,3.7004,3.7004,6.5527,4.8329,2.8074,0.0,0.0,0.0,4.8329,3.7004,0.0,3.7004,5.0444,0.0,0.0,0.0,2.8074,0.0,0.0,7.9867,3.7004,5.7336,5.0444,0.0,7.133,2.8074,6.4123,6.7984,0.0,0.0,4.8329,5.4594,0.0,0.0,2.8074,2.8074,2.8074,5.7336,4.8329,5.9526,0.0,5.0444,0.0,6.5527,5.8831,6.6809,0.0,0.0,0.0,0
0.0,0.0,5.5236,0.0,0.0,0.0,12.4537,0.0,2.8074,0.0,0.0,6.0391,0.0,0.0,5.6355,0.0,0.0,0.0,6.1735,5.7257,5.0444,5.3038,5.8909,4.4594,0.0,0.0,2.8074,5.0444,0.0,4.4594,0.0,2.8074,5.8909,5.0444,0.0,2.8074,0.0,0.0,0.0,5.3038,0.0,0.0,9.454,6.4632,5.0444,2.8074,0.0,0.0,5.8107,0.0,0.0,0.0,5.7257,0.0,0.0,5.0444,2.8074,0.0,0.0,6.1079,0.0,0.0,0.0,0.0,0.0,5.6355,2.8074,6.6592,2.8074,0.0,5.9669,0.0,8.5216,2.8074,0.0,5.3038,0.0,0.0,0.0,6.6126,0.0,6.3542,5.6355,4.4594,0.0,5.3038,2.8074,0.0,4.4594,5.0444,0.0,0.0,6.7043,0.0,0.0,5.5236,0.0,0.0,0.0,0.0,0.0,5.0444,2.8074,5.7257,0.0,0.0,4.4594,5.0444,5.9669,2.8074,10.4291,4.4594,0.0,0.0,0.0,2.8074,6.5645,5.0444,5.8107,2.8074,2.8074,0.0,5.7257,4.4594,5.0444,0.0,2.8074,2.8074,0.0,5.7257,0.0,0.0,5.3038,8.3334,0.0,0.0,2.8074,5.8107,4.4594,5.8909,0.0,8.0311,2.8074,0.0,0.0,2.8074,0.0,5.0444,0.0,5.6355,0.0,0.0,6.2965,6.2965,5.5236,0.0,2.8074,2.8074,6.4632,5.3038,2.8074,0.0,0.0,0.0,0.0,4.4594,0.0,0.0,4.4594,0.0,0.0,0.0,2.8074,0.0,0.0,7.9397,2.8074,4.4594,5.0444,4.4594,6.6126,5.0444,7.0219,0.0,2.8074,0.0,0.0,5.8909,0.0,2.8074,0.0,4.4594,5.3038,5.6355,5.0444,5.8909,0.0,2.8074,0.0,7.1251,5.7257,6.6126,0.0,0.0,0.0,0
0.0,0.0,4.3219,0.0,3.8074,0.0,13.0416,4.8074,2.585,0.0,0.0,5.2854,0.0,2.585,4.3219,2.585,0.0,0.0,5.93,5.8555,4.3219,5.5119,6.6992,0.0,0.0,4.3219,4.585,3.8074,0.0,5.2854,0.0,0.0,4.585,2.585,2.585,3.8074,2.585,0.0,0.0,0.0,0.0,0.0,10.31,5.6058,4.8074,4.3219,0.0,0.0,5.694,0.0,0.0,4.3219,5.8555,3.8074,0.0,3.8074,5.8555,0.0,0.0,6.418,0.0,3.8074,0.0,0.0,0.0,6.1946,0.0,6.782,5.2854,0.0,5.2854,5.4118,9.2671,0.0,3.8074,4.3219,0.0,4.585,0.0,7.0051,0.0,6.1328,5.694,2.585,0.0,4.3219,3.8074,2.585,0.0,5.2854,0.0,0.0,7.8044,0.0,0.0,5.6058,0.0,0.0,0.0,0.0,3.8074,5.2854,2.585,4.585,0.0,0.0,0.0,3.8074,5.93,0.0,11.0534,0.0,0.0,0.0,0.0,0.0,6.4689,5.2854,4.3219,2.585,0.0,0.0,5.5119,0.0,2.585,0.0,4.8074,3.8074,2.585,6.2538,4.3219,0.0,2.585,8.2299,4.3219,2.585,2.585,6.3105,4.3219,4.8074,0.0,8.7137,2.585,0.0,0.0,2.585,0.0,3.8074,0.0,5.2854,2.585,3.8074,6.5654,6.3105,4.3219,0.0,3.8074,4.585,6.418,3.8074,3.8074,0.0,0.0,3.8074,0.0,3.8074,0.0,0.0,4.8074,0.0,0.0,0.0,4.585,0.0,0.0,8.2299,2.585,5.694,5.4118,5.4118,7.2573,2.585,7.0051,0.0,2.585,0.0,2.585,0.0,0.0,2.585,0.0,2.585,5.4118,5.2854,5.6058,5.7772,0.0,4.585,2.585,7.228,5.694,7.0391,0.0,0.0,2.585,0
0.0,0.0,5.8527,3.1699,3.1699,3.1699,12.7532,5.1898,3.9069,3.1699,0.0,4.9069,0.0,0.0,5.4263,3.1699,0.0,0.0,5.7605,6.5469,5.5567,5.1898,6.0208,3.1699,0.0,3.1699,0.0,4.9069,0.0,3.9069,0.0,0.0,6.0208,4.9069,0.0,3.1699,3.1699,3.1699,0.0,0.0,0.0,0.0,9.4152,6.4907,3.9069,0.0,0.0,0.0,6.2411,0.0,0.0,4.9069,5.7605,0.0,3.1699,5.5567,5.5567,0.0,0.0,6.2411,0.0,0.0,0.0,0.0,0.0,5.8527,0.0,6.799,3.9069,3.1699,3.9069,5.1898,9.1419,3.1699,0.0,5.4263,0.0,3.9069,0.0,6.4323,0.0,5.8527,4.9069,3.9069,0.0,5.1898,0.0,3.9069,5.1898,5.5567,0.0,0.0,7.6226,0.0,0.0,5.1898,0.0,0.0,0.0,0.0,3.9069,3.1699,0.0,3.9069,0.0,0.0,3.9069,3.1699,6.2411,3.1699,10.8426,5.1898,0.0,0.0,3.1699,3.1699,6.098,5.4263,3.1699,4.9069,0.0,0.0,6.2411,0.0,6.3398,0.0,5.4263,0.0,0.0,3.1699,5.4263,0.0,4.9069,8.4538,0.0,0.0,3.9069,6.2411,3.1699,5.9392,0.0,8.5532,0.0,0.0,0.0,0.0,0.0,5.1898,0.0,4.9069,0.0,0.0,6.3712,6.1713,5.4263,0.0,3.1699,0.0,6.601,3.9069,0.0,0.0,0.0,0.0,3.1699,0.0,0.0,0.0,5.4263,0.0,0.0,0.0,0.0,0.0,0.0,7.6226,0.0,5.8527,5.1898,3.9069,7.235,4.9069,7.0529,5.1898,3.1699,0.0,5.1898,5.9392,0.0,0.0,0.0,3.1699,4.9069,4.9069,3.1699,5.6622,0.0,3.9069,3.1699,7.2004,5.5567,6.3712,3.1699,0.0,0.0,0
0.0,0.0,5.477,0.0,4.3219,0.0,12.6881,0.0,0.0,3.4594,0.0,5.6026,0.0,3.4594,5.3219,0.0,0.0,3.4594,5.9241,5.8245,0.0,4.3219,6.017,3.4594,3.4594,4.3219,3.4594,4.3219,0.0,0.0,0.0,0.0,5.3219,4.8074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.119,6.2647,0.0,4.3219,0.0,4.3219,5.3219,0.0,0.0,3.4594,6.3388,0.0,4.3219,4.3219,4.3219,0.0,0.0,5.7178,0.0,3.4594,0.0,0.0,0.0,3.4594,0.0,6.4761,4.3219,0.0,0.0,3.4594,8.4422,0.0,0.0,4.3219,3.4594,3.4594,0.0,6.8744,0.0,5.8245,5.6026,0.0,0.0,5.477,3.4594,3.4594,4.8074,4.3219,0.0,0.0,7.3382,0.0,0.0,5.477,3.4594,0.0,0.0,0.0,4.3219,4.8074,3.4594,6.1045,0.0,3.4594,3.4594,0.0,5.477,0.0,10.4293,4.8074,0.0,3.4594,0.0,4.3219,6.2647,5.3219,0.0,3.4594,0.0,0.0,4.8074,4.3219,0.0,0.0,4.3219,0.0,0.0,4.3219,0.0,0.0,4.3219,8.0384,4.3219,0.0,0.0,6.1045,4.8074,5.477,0.0,7.7974,0.0,0.0,0.0,3.4594,0.0,5.6026,0.0,4.3219,3.4594,0.0,6.5402,5.9241,4.3219,0.0,3.4594,5.6026,5.9241,5.7178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8074,4.3219,0.0,0.0,0.0,4.3219,3.4594,0.0,7.5397,4.3219,4.8074,0.0,3.4594,7.1038,4.8074,6.2647,4.8074,4.3219,0.0,3.4594,5.6026,0.0,0.0,0.0,0.0,4.8074,5.8245,4.3219,6.1045,0.0,4.3219,0.0,7.3737,5.3219,6.5402,0.0,3.4594,3.4594,0
0.0,0.0,5.5506,0.0,0.0,0.0,12.9283,5.0,0.0,0.0,4.0,5.3107,4.0,0.0,5.7565,0.0,0.0,4.0,5.0,6.0968,4.0,5.0,5.0,4.0,0.0,4.0,4.0,5.7565,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9649,5.0,4.0,4.0,0.0,0.0,6.2407,0.0,4.0,5.0,5.3107,0.0,4.0,0.0,4.0,0.0,0.0,6.2407,0.0,0.0,0.0,0.0,0.0,6.7056,0.0,6.3717,0.0,0.0,0.0,0.0,7.9125,0.0,0.0,4.0,0.0,5.0,0.0,6.6027,0.0,5.5506,5.5506,0.0,4.0,5.5506,0.0,0.0,5.0,4.0,0.0,0.0,7.1325,0.0,0.0,5.3107,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,5.3107,5.7565,0.0,10.464,4.0,0.0,0.0,4.0,4.0,6.0968,5.3107,5.5506,0.0,0.0,0.0,4.0,4.0,5.3107,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.3107,7.9549,0.0,0.0,4.0,6.7056,4.0,0.0,0.0,8.3219,0.0,0.0,0.0,5.0,0.0,5.3107,0.0,0.0,0.0,5.0,6.2407,7.1325,0.0,4.0,0.0,4.0,5.5506,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9766,0.0,5.7565,4.0,0.0,7.1325,0.0,6.4919,5.3107,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.5506,0.0,4.0,0.0,6.0968,5.0,6.3717,4.0,0.0,4.0,0
1.0,0.0,4.0444,2.585,2.585,0.0,12.6172,4.6439,3.6439,1.0,0.0,6.4707,0.0,2.585,6.2944,1.0,0.0,2.0,7.228,6.1829,4.3923,4.6439,4.0444,4.9227,0.0,3.4594,3.8074,6.2673,0.0,3.8074,0.0,0.0,4.3923,4.0444,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,10.4444,6.6489,5.5367,1.0,4.0,2.585,5.9646,0.0,0.0,5.0444,5.7469,3.4594,3.4594,4.6439,5.5367,0.0,0.0,6.9333,0.0,0.0,1.0,1.0,1.0,5.4906,1.0,7.3746,3.6439,0.0,4.0444,4.0444,9.3981,3.8074,3.6439,5.3576,0.0,1.0,0.0,7.349,0.0,6.1538,5.8958,4.7903,0.0,4.7903,2.585,1.0,5.2854,3.8074,2.585,0.0,7.9853,3.0,0.0,5.6244,1.0,0.0,2.0,0.0,4.7903,4.2479,2.585,4.6439,0.0,0.0,4.3923,5.1293,6.3978,3.8074,11.2621,4.2479,0.0,3.0,3.0,3.0,6.9333,6.2944,4.7903,3.0,2.0,0.0,5.7469,2.585,3.585,1.0,4.2479,2.585,0.0,5.7469,4.6439,0.0,5.3576,9.3409,4.7903,2.0,3.0,6.8446,4.3923,6.0622,0.0,9.6228,4.3923,0.0,0.0,3.0,0.0,2.0,1.0,4.2479,2.0,3.4594,7.349,5.1293,5.581,2.0,4.2479,3.6439,6.2116,4.7903,1.0,0.0,1.0,1.0,3.0,1.0,0.0,3.4594,3.8074,2.0,1.0,0.0,2.585,2.0,0.0,8.5708,2.585,6.0306,5.4263,4.5236,7.1707,0.0,3.6439,3.4594,3.4594,0.0,4.5236,2.585,1.0,2.585,2.0,1.0,3.0,5.4263,4.9227,6.4468,2.0,5.0444,3.4594,7.4244,5.9305,6.9333,0.0,1.0,0.0,0
1.585,0.0,4.4919,0.0,0.0,0.0,12.0853,0.0,1.585,1.585,0.0,6.2219,0.0,0.0,4.7004,1.585,0.0,1.585,6.8646,5.9086,5.5644,3.8074,3.3219,4.2479,0.0,0.0,3.3219,5.8184,0.0,4.4919,0.0,1.585,5.5644,4.4919,0.0,0.0,3.3219,1.585,0.0,1.585,0.0,0.0,8.3647,6.4791,4.4919,3.3219,3.3219,1.585,5.9934,0.0,0.0,5.4919,5.9934,4.7004,3.3219,5.6188,4.9069,0.0,0.0,5.7711,0.0,0.0,0.0,0.0,0.0,5.8184,1.585,7.4345,3.3219,3.3219,1.585,3.3219,9.0985,4.4919,5.2353,5.6188,0.0,4.4919,3.3219,6.5083,0.0,6.1497,5.8642,4.4919,0.0,3.3219,1.585,1.585,4.7004,5.2353,3.8074,0.0,7.7717,0.0,0.0,5.8642,1.585,0.0,1.585,0.0,5.3691,4.4919,3.3219,4.9069,0.0,0.0,4.2479,5.2353,5.6188,4.4919,10.6963,5.6713,0.0,3.3219,1.585,3.3219,6.7225,6.0341,5.4919,1.585,3.3219,0.0,5.8642,3.3219,7.569799999999999,3.3219,5.0875,3.3219,0.0,5.9934,5.6188,0.0,4.7004,9.2268,4.7004,0.0,3.8074,6.6974,3.8074,6.0738,0.0,9.2828,4.4919,0.0,1.585,0.0,0.0,3.3219,0.0,4.7004,1.585,4.4919,7.3404,1.585,5.3691,3.8074,3.8074,4.9069,6.4494,1.585,0.0,0.0,0.0,0.0,4.2479,3.8074,0.0,1.585,4.9069,0.0,0.0,0.0,1.585,1.585,0.0,7.7227,1.585,5.2353,5.0875,1.585,7.0345,1.585,0.0,0.0,4.2479,0.0,5.7711,5.3691,0.0,1.585,0.0,3.8074,3.3219,5.7222,3.3219,5.9516,0.0,5.8642,4.4919,7.3566,5.4919,6.8646,0.0,0.0,0.0,0
0.0,0.0,3.7004,2.585,2.0,0.0,11.7606,3.9542,5.4919,2.0,2.0,7.4163,0.0,0.0,5.7159,2.585,2.0,0.0,6.7687,6.3363,3.7004,4.7903,2.585,2.585,0.0,0.0,0.0,3.9542,0.0,4.9227,0.0,2.585,2.585,4.7903,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5.8977,6.6213,4.6439,4.1699,2.0,2.585,6.2718,0.0,2.0,5.7637,5.5629,0.0,4.6439,5.6668,4.9227,0.0,0.0,5.9807,0.0,0.0,0.0,0.0,2.0,5.9807,0.0,7.2919,3.9542,2.585,5.6156,4.6439,7.6498,3.7004,2.0,4.6439,0.0,4.6439,2.0,7.0052,0.0,6.2718,6.4571,3.7004,0.0,5.5629,2.585,0.0,4.1699,5.5629,2.0,2.0,7.517,2.585,0.0,6.4859,0.0,2.0,2.0,0.0,4.6439,5.7637,0.0,4.7903,0.0,0.0,2.585,5.6156,4.9227,3.9542,10.1434,3.9542,0.0,3.9542,0.0,3.9542,6.7687,5.7159,2.585,2.585,2.0,0.0,6.5953,2.585,7.4008,2.0,3.9542,2.0,0.0,6.097,2.0,0.0,3.7004,8.8846,4.1699,0.0,3.9542,6.5416,4.7903,4.9227,2.0,8.2357,4.1699,0.0,2.0,2.0,0.0,5.5629,2.0,4.7903,2.0,2.0,7.0443,5.2854,2.585,3.7004,3.7004,4.6439,6.8811,5.0444,2.0,2.0,2.585,0.0,0.0,3.9542,0.0,5.7004,2.0,0.0,0.0,2.0,2.0,0.0,0.0,8.1665,2.585,5.7159,4.1699,2.585,6.8592,0.0,2.585,2.0,4.6439,0.0,4.1699,5.6668,0.0,2.585,2.0,3.7004,2.0,4.7903,4.1699,5.7637,0.0,5.2854,2.585,6.5416,5.5629,6.2718,2.585,0.0,0.0,0
0.0,0.0,5.0875,0.0,0.0,0.0,12.0871,1.585,4.0444,0.0,0.0,6.5264,0.0,0.0,5.9079,1.585,0.0,3.1699,6.4997,6.266,3.1699,5.2479,1.585,3.1699,0.0,0.0,0.0,6.098,0.0,4.0444,0.0,3.1699,4.9069,4.9069,1.585,1.585,0.0,1.585,0.0,1.585,0.0,0.0,7.2742,6.1332,5.0875,3.8074,0.0,3.1699,5.9869,0.0,0.0,5.8664,5.3923,0.0,5.2479,5.6887,4.0444,0.0,0.0,6.1332,0.0,0.0,0.0,0.0,0.0,5.5236,1.585,7.5977,1.585,0.0,5.0875,4.0444,8.3246,3.1699,3.8074,5.5907,0.0,0.0,1.585,6.5264,0.0,6.1332,6.1332,5.0875,0.0,5.5907,3.8074,1.585,4.9069,5.824,0.0,1.585,7.3658,1.585,1.585,6.0248,0.0,0.0,1.585,0.0,4.9069,4.9069,0.0,4.9069,0.0,0.0,1.585,5.2479,4.7004,4.2479,10.5876,3.1699,0.0,4.0444,3.1699,3.8074,6.9775,5.5907,5.2479,1.585,3.1699,0.0,6.6286,1.585,6.9773,1.585,4.2479,1.585,0.0,5.824,4.0444,1.585,5.7353,8.9657,4.2479,0.0,1.585,6.1675,4.9069,5.5236,0.0,8.5301,4.2479,0.0,0.0,1.585,0.0,3.8074,0.0,4.0444,3.1699,0.0,6.8137,3.8074,4.9069,3.8074,4.0444,4.7004,6.5264,3.8074,0.0,0.0,0.0,0.0,3.1699,1.585,0.0,1.585,4.9069,0.0,0.0,0.0,3.1699,0.0,0.0,8.0486,1.585,5.5236,5.5907,3.8074,7.0158,0.0,4.0444,1.585,4.7004,0.0,5.3923,6.4997,0.0,0.0,0.0,3.8074,3.8074,5.5236,5.0875,5.5236,0.0,5.5907,4.2479,6.8773,6.0618,6.4725,0.0,0.0,0.0,0
0.0,0.0,2.585,2.585,2.585,0.0,11.9991,2.585,0.0,2.585,0.0,6.1717,0.0,0.0,5.4919,2.585,0.0,3.7004,6.4978,5.7498,3.7004,4.1699,3.7004,3.7004,0.0,0.0,0.0,5.6094,0.0,0.0,0.0,0.0,5.4919,3.7004,0.0,2.585,2.585,2.585,0.0,0.0,0.0,0.0,8.5033,6.4436,5.3576,0.0,2.585,3.7004,5.8775,0.0,2.585,4.6439,5.3576,0.0,4.6439,5.4919,3.7004,0.0,0.0,5.957,0.0,0.0,2.585,0.0,2.585,5.0444,2.585,7.4927,0.0,0.0,5.7498,3.7004,8.2825,3.7004,4.6439,4.6439,2.585,3.7004,0.0,6.93,0.0,6.0682,6.1035,2.585,0.0,5.2095,0.0,0.0,2.585,4.1699,0.0,0.0,7.3963,0.0,0.0,5.8775,2.585,0.0,0.0,0.0,4.1699,5.6579,2.585,5.2095,0.0,0.0,2.585,5.5595,4.4263,4.1699,10.7542,5.0444,0.0,0.0,0.0,2.585,6.2367,5.7498,5.4919,4.1699,2.585,0.0,6.4978,3.7004,6.7549,4.1699,5.4919,4.1699,0.0,6.0321,4.4263,0.0,4.1699,8.7737,4.1699,0.0,2.585,6.3586,3.7004,5.957,0.0,8.6948,4.6439,0.0,0.0,0.0,0.0,5.2095,0.0,2.585,0.0,0.0,6.8282,4.6439,4.6439,2.585,4.4263,4.6439,6.4436,4.1699,0.0,0.0,0.0,0.0,0.0,3.7004,0.0,6.2854,4.4263,0.0,0.0,0.0,2.585,0.0,0.0,7.9747,3.7004,5.8362,2.585,4.1699,6.7634,0.0,5.2095,0.0,4.6439,0.0,4.4263,5.3576,0.0,0.0,3.7004,3.7004,5.4919,5.6094,4.6439,5.0444,0.0,5.5595,2.585,6.2681,5.5595,6.4709,0.0,2.585,0.0,0
0.0,0.0,4.3923,3.9069,3.9069,0.0,12.0965,5.2854,4.858,2.3219,0.0,6.2955,0.0,0.0,5.9054,2.3219,0.0,2.3219,6.4874,6.0745,3.9069,5.0875,4.6439,4.3923,0.0,2.3219,2.3219,4.6439,0.0,2.3219,0.0,0.0,5.5078,4.858,0.0,0.0,0.0,3.4594,0.0,2.3219,0.0,0.0,7.4991,6.4263,4.858,0.0,0.0,2.3219,5.9925,0.0,0.0,4.6439,6.0745,0.0,4.6439,4.3923,4.858,0.0,2.3219,6.546,0.0,3.4594,0.0,0.0,0.0,5.0875,0.0,7.7935,2.3219,0.0,0.0,4.3923,8.273,0.0,2.3219,2.3219,0.0,3.9069,3.4594,6.261,0.0,6.152,6.4263,3.9069,3.4594,5.2854,3.9069,0.0,4.858,4.3923,2.3219,0.0,7.3752,2.3219,2.3219,6.0341,0.0,0.0,0.0,0.0,5.5078,5.7004,4.6439,4.858,0.0,2.3219,3.4594,5.5078,5.5078,4.6439,10.306,4.6439,0.0,0.0,2.3219,0.0,6.5744,5.7004,4.6439,3.4594,0.0,0.0,6.7089,0.0,2.3219,0.0,4.3923,0.0,0.0,5.7645,3.4594,0.0,4.6439,8.9141,2.3219,0.0,3.4594,6.3295,4.3923,5.7645,0.0,8.6788,4.6439,0.0,0.0,2.3219,0.0,5.7645,0.0,5.0875,2.3219,3.4594,6.6024,4.3923,5.5078,2.3219,0.0,3.9069,6.4874,3.4594,2.3219,0.0,0.0,0.0,3.4594,0.0,2.3219,0.0,2.3219,0.0,2.3219,0.0,3.4594,0.0,0.0,8.2643,0.0,5.7004,4.858,4.3923,6.9667,3.4594,4.6439,5.86,0.0,0.0,4.3923,5.7645,0.0,3.9069,0.0,2.3219,3.9069,5.813,5.2854,6.152,0.0,5.2854,2.3219,7.3259,5.9925,6.546,0.0,0.0,2.3219,0
0.0,0.0,4.2479,2.3219,2.3219,0.0,11.9315,3.3219,3.3219,4.2479,0.0,5.9572,0.0,0.0,5.3399,3.3219,0.0,0.0,7.0011,5.8741,4.2479,4.9307,0.0,5.3399,2.3219,2.3219,4.4919,6.2149,0.0,3.3219,0.0,0.0,5.7398,4.9307,3.3219,0.0,2.3219,0.0,0.0,0.0,0.0,0.0,8.3411,6.3127,4.7004,2.3219,2.3219,3.3219,5.8741,3.3219,0.0,5.3399,6.0356,0.0,3.3219,5.7398,5.3399,0.0,0.0,5.7861,0.0,0.0,0.0,0.0,2.3219,5.9572,0.0,7.7592,3.3219,2.3219,0.0,3.8074,8.4879,4.2479,2.3219,4.7004,0.0,2.3219,3.3219,7.2352,0.0,6.5179,6.3438,0.0,0.0,4.7004,0.0,2.3219,3.3219,5.643,2.3219,0.0,7.2681,0.0,0.0,5.9968,0.0,0.0,4.2479,0.0,5.5236,5.6924,3.3219,3.8074,0.0,0.0,4.9307,5.5922,5.3399,3.8074,10.5184,5.7861,2.3219,0.0,3.3219,3.3219,6.6975,6.0356,5.1293,4.2479,0.0,0.0,6.2149,3.8074,3.8074,0.0,4.9307,2.3219,3.3219,5.5922,5.6924,2.3219,5.1293,9.1916,4.2479,2.3219,0.0,6.4043,4.2479,5.5922,0.0,8.6955,5.643,0.0,0.0,2.3219,2.3219,5.3399,0.0,4.2479,2.3219,3.8074,6.8135,3.3219,5.5922,3.8074,3.3219,5.3399,6.3743,4.2479,3.3219,0.0,0.0,0.0,3.8074,4.4919,0.0,3.8074,4.7004,0.0,0.0,0.0,3.8074,0.0,0.0,7.8047,0.0,5.8741,5.9162,3.3219,7.2518,0.0,3.3219,3.3219,2.3219,0.0,5.6924,6.2483,0.0,3.3219,4.2479,2.3219,4.9307,5.6924,4.2479,5.5236,0.0,5.1293,2.3219,7.5345,5.5236,7.0206,0.0,0.0,0.0,0
